transaction_id,account_id,challenge_category,category_name,ground_truth_label,target_binary,amount,timestamp,scenario_id,notes
TXN_CHAL_000751,ACC_000151,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,3500.0,2026-03-15T07:40:22,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000752,ACC_000151,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,75000.0,2026-03-15T07:44:19,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000194,ACC_000158,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,28000.0,2026-03-15T07:49:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000188,ACC_000026,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,22000.0,2026-03-15T07:53:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000200,ACC_000034,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,22000.0,2026-03-15T08:08:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000683,ACC_000054,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,1500.0,2026-03-15T09:25:36,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000684,ACC_000054,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,1500.0,2026-03-15T09:29:43,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000687,ACC_000077,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,32000.0,2026-03-15T09:37:47,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000688,ACC_000077,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,14500.0,2026-03-15T09:41:36,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000693,ACC_000011,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,75000.0,2026-03-15T09:49:16,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000733,ACC_000149,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,8500.0,2026-03-15T09:53:01,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000694,ACC_000011,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,22000.0,2026-03-15T09:53:14,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000734,ACC_000149,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,3500.0,2026-03-15T09:56:31,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000698,ACC_000059,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,48500.0,2026-03-15T10:01:37,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000739,ACC_000184,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,75000.0,2026-03-15T10:04:18,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000699,ACC_000059,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,22000.0,2026-03-15T10:05:38,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000740,ACC_000184,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,1500.0,2026-03-15T10:08:58,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000379,ACC_000099,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-15T10:10:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000702,ACC_000167,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,75000.0,2026-03-15T10:13:45,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000744,ACC_000022,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,22000.0,2026-03-15T10:16:28,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000703,ACC_000167,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,1500.0,2026-03-15T10:17:18,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000380,ACC_000099,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-15T10:17:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000383,ACC_000116,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,3200.0,2026-03-15T10:17:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000384,ACC_000116,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-15T10:20:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000745,ACC_000022,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,8500.0,2026-03-15T10:20:46,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000386,ACC_000134,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,16000.0,2026-03-15T10:21:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000389,ACC_000050,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-15T10:25:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000381,ACC_000099,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,28000.0,2026-03-15T10:26:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000387,ACC_000134,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,28000.0,2026-03-15T10:26:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000749,ACC_000070,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,48500.0,2026-03-15T10:28:56,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000382,ACC_000099,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,28000.0,2026-03-15T10:30:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000385,ACC_000116,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,3200.0,2026-03-15T10:30:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000390,ACC_000050,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-15T10:30:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000393,ACC_000163,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-15T10:32:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000750,ACC_000070,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,32000.0,2026-03-15T10:32:34,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000388,ACC_000134,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-15T10:34:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000394,ACC_000163,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,16000.0,2026-03-15T10:39:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000391,ACC_000050,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,52000.0,2026-03-15T10:40:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000753,ACC_000151,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,75000.0,2026-03-15T10:40:50,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000392,ACC_000050,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,16000.0,2026-03-15T10:44:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000754,ACC_000151,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,48500.0,2026-03-15T10:45:00,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000395,ACC_000163,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,7500.0,2026-03-15T10:46:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000396,ACC_000163,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,28000.0,2026-03-15T10:51:33,CHAL_E_RUSH_HOUR_003,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000685,ACC_000054,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,75000.0,2026-03-15T12:25:46,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000686,ACC_000054,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,1500.0,2026-03-15T12:29:37,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000689,ACC_000077,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,32000.0,2026-03-15T12:37:10,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000690,ACC_000077,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,1500.0,2026-03-15T12:41:13,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000695,ACC_000011,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,48500.0,2026-03-15T12:49:19,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000735,ACC_000149,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,32000.0,2026-03-15T12:52:48,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000696,ACC_000011,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,49900.0,2026-03-15T12:53:28,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000736,ACC_000149,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,49900.0,2026-03-15T12:56:27,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000700,ACC_000059,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,75000.0,2026-03-15T13:01:21,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000741,ACC_000184,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,3500.0,2026-03-15T13:04:23,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000701,ACC_000059,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,14500.0,2026-03-15T13:05:35,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000704,ACC_000167,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,22000.0,2026-03-15T13:13:21,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000746,ACC_000022,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,48500.0,2026-03-15T13:16:28,CHAL_H_RING_006,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000705,ACC_000167,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,32000.0,2026-03-15T13:17:16,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000192,ACC_000179,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,48500.0,2026-03-15T13:48:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000197,ACC_000048,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,55000.0,2026-03-15T14:00:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000028,ACC_000110,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,28000.0,2026-03-15T15:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000691,ACC_000077,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,32000.0,2026-03-15T15:37:19,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000692,ACC_000077,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,22000.0,2026-03-15T15:41:34,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000697,ACC_000011,H_SUBTLE_RING_FRAUD,Subtle Evasive Ring Fraud,ring,1,1500.0,2026-03-15T15:49:42,CHAL_H_RING_004,Coordinated mule syndicate channeling structured funds through shared proxy and mule sink
TXN_CHAL_000032,ACC_000044,A_SHARED_DEVICE,Shared-Device Legitimate Users,legitimate,0,49000.0,2026-03-15T17:27:24,CHAL_A_FAMILY_002,Family members sharing home desktop/tablet for independent household bills
TXN_CHAL_000189,ACC_000026,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,75000.0,2026-03-15T19:46:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000201,ACC_000034,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,28000.0,2026-03-15T19:56:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000195,ACC_000158,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,75000.0,2026-03-15T20:11:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000573,ACC_000109,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,21000.0,2026-03-15T21:41:16,CHAL_G_COMPOUND_004,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000359,ACC_000060,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,52000.0,2026-03-15T22:01:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000363,ACC_000118,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,16000.0,2026-03-15T22:09:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000360,ACC_000060,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,52000.0,2026-03-15T22:10:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000364,ACC_000118,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,52000.0,2026-03-15T22:12:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000367,ACC_000086,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,7500.0,2026-03-15T22:13:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000361,ACC_000060,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,3200.0,2026-03-15T22:15:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000371,ACC_000111,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,28000.0,2026-03-15T22:15:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000368,ACC_000086,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,3200.0,2026-03-15T22:20:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000362,ACC_000060,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,52000.0,2026-03-15T22:21:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000365,ACC_000118,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,52000.0,2026-03-15T22:23:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000375,ACC_000012,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-15T22:23:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000372,ACC_000111,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,3200.0,2026-03-15T22:24:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000369,ACC_000086,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,7500.0,2026-03-15T22:27:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000366,ACC_000118,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,52000.0,2026-03-15T22:28:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000376,ACC_000012,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,3200.0,2026-03-15T22:29:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000370,ACC_000086,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,7500.0,2026-03-15T22:32:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000373,ACC_000111,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-15T22:32:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000377,ACC_000012,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,16000.0,2026-03-15T22:38:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000374,ACC_000111,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,28000.0,2026-03-15T22:40:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000378,ACC_000012,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,7500.0,2026-03-15T22:44:45,CHAL_E_RUSH_HOUR_002,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000577,ACC_000032,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,35000.0,2026-03-16T01:48:16,CHAL_G_COMPOUND_004,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000198,ACC_000048,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,75000.0,2026-03-16T02:20:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000574,ACC_000109,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,35000.0,2026-03-16T03:40:16,CHAL_G_COMPOUND_004,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000581,ACC_000075,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,68000.0,2026-03-16T05:31:16,CHAL_G_COMPOUND_004,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000591,ACC_000102,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,4500.0,2026-03-16T07:22:07,CHAL_G_COMPOUND_005,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000578,ACC_000032,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,68000.0,2026-03-16T07:32:16,CHAL_G_COMPOUND_004,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000202,ACC_000034,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,55000.0,2026-03-16T08:02:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
TXN_CHAL_000585,ACC_000013,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,12000.0,2026-03-16T09:45:16,CHAL_G_COMPOUND_004,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000575,ACC_000109,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,35000.0,2026-03-16T09:49:16,CHAL_G_COMPOUND_004,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000594,ACC_000025,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,49500.0,2026-03-16T11:42:07,CHAL_G_COMPOUND_005,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000582,ACC_000075,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,12000.0,2026-03-16T11:55:16,CHAL_G_COMPOUND_004,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000414,ACC_000049,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,28000.0,2026-03-16T13:13:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000415,ACC_000049,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,52000.0,2026-03-16T13:16:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000417,ACC_000051,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,7500.0,2026-03-16T13:18:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000420,ACC_000117,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,3200.0,2026-03-16T13:20:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000418,ACC_000051,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,3200.0,2026-03-16T13:23:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000416,ACC_000049,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,7500.0,2026-03-16T13:25:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000421,ACC_000117,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,3200.0,2026-03-16T13:27:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000419,ACC_000051,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-16T13:28:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000424,ACC_000107,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-16T13:28:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000428,ACC_000063,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,52000.0,2026-03-16T13:29:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000425,ACC_000107,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-16T13:32:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000422,ACC_000117,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,1200.0,2026-03-16T13:33:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000429,ACC_000063,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,28000.0,2026-03-16T13:37:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000588,ACC_000161,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,35000.0,2026-03-16T13:37:16,CHAL_G_COMPOUND_004,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000426,ACC_000107,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,28000.0,2026-03-16T13:40:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000423,ACC_000117,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,7500.0,2026-03-16T13:41:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000430,ACC_000063,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,7500.0,2026-03-16T13:47:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000592,ACC_000102,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,12000.0,2026-03-16T13:49:07,CHAL_G_COMPOUND_005,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000427,ACC_000107,E_COORDINATED_TIMING,Coordinated Timing Rush Hour,legitimate,0,28000.0,2026-03-16T13:49:15,CHAL_E_RUSH_HOUR_005,Simultaneous payday utility bills and personal transfers across independent users
TXN_CHAL_000579,ACC_000032,G_COMPOUND_INFRA,Compound Multi-Signal Lookalikes,legitimate,0,68000.0,2026-03-16T13:51:16,CHAL_G_COMPOUND_004,Family-run small business sharing office hardware and vendor account legitimately
TXN_CHAL_000199,ACC_000048,C_COMMON_BENEFICIARY,Legitimate Common Beneficiaries,legitimate,0,15000.0,2026-03-16T14:20:49,CHAL_C_LANDLORD_002,Apartment residents paying monthly rent/society dues to common landlord
