transaction_id,account_id,beneficiary_id,merchant_id,device_id,ip_id,timestamp,amount,transaction_type,status,channel,scenario_id,scenario_type,ground_truth_label
TXN_00001587,ACC_000206,,MER_000012,DEV_000020,IP_000122,2026-02-01T09:25:54,54.72,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001544,ACC_000060,,MER_000031,DEV_000055,IP_000106,2026-02-01T11:05:22,220.44,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000820,ACC_000382,BEN_000057,,DEV_000074,IP_000088,2026-02-01T11:14:11,292.87,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001632,ACC_000037,,MER_000038,DEV_000071,IP_000144,2026-02-01T11:36:54,6463.43,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000906,ACC_000238,,MER_000037,DEV_000021,IP_000029,2026-02-01T13:59:34,2746.95,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000332,ACC_000315,,MER_000019,DEV_000056,IP_000070,2026-02-01T14:09:22,3044.54,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001017,ACC_000059,BEN_000098,,DEV_000006,IP_000067,2026-02-01T15:49:20,1330.73,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001506,ACC_000478,BEN_000017,,DEV_000002,IP_000145,2026-02-01T16:02:07,1594.42,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001034,ACC_000217,BEN_000080,,DEV_000012,IP_000087,2026-02-01T19:18:24,2349.33,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000742,ACC_000184,,MER_000043,DEV_000012,IP_000108,2026-02-01T21:45:45,3222.91,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000088,ACC_000433,BEN_000047,,DEV_000030,IP_000004,2026-02-01T22:44:46,24800.0,TRANSFER_P2P,SUCCESS,IMPS,SCEN_COMMON_BEN_003,COMMON_BENEFICIARY_RING,ring
TXN_00001926,ACC_000090,,MER_000038,DEV_000063,IP_000052,2026-02-01T22:55:38,721.46,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001025,ACC_000357,,MER_000039,DEV_000051,IP_000043,2026-02-01T23:03:54,4880.03,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001192,ACC_000178,BEN_000097,,DEV_000060,IP_000020,2026-02-01T23:22:48,4157.24,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001287,ACC_000174,,MER_000028,DEV_000012,IP_000128,2026-02-01T23:28:06,811.83,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000888,ACC_000300,,MER_000008,DEV_000034,IP_000042,2026-02-02T00:22:19,870.97,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000087,ACC_000433,BEN_000047,,DEV_000030,IP_000004,2026-02-02T00:44:46,49000.0,TRANSFER_P2P,SUCCESS,IMPS,SCEN_COMMON_BEN_003,COMMON_BENEFICIARY_RING,ring
TXN_00000755,ACC_000240,BEN_000051,,DEV_000098,IP_000146,2026-02-02T02:35:22,4025.28,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001605,ACC_000060,,MER_000018,DEV_000005,IP_000106,2026-02-02T05:20:22,531.1,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001064,ACC_000051,BEN_000070,,DEV_000092,IP_000140,2026-02-02T05:25:09,524.81,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001441,ACC_000116,,MER_000048,DEV_000010,IP_000014,2026-02-02T06:28:04,1591.13,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000838,ACC_000272,,MER_000013,DEV_000064,IP_000099,2026-02-02T07:26:53,317.55,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001131,ACC_000084,,MER_000012,DEV_000052,IP_000048,2026-02-02T07:45:59,1306.09,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000999,ACC_000219,BEN_000011,,DEV_000098,IP_000057,2026-02-02T09:31:08,302.06,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001068,ACC_000263,,MER_000041,DEV_000020,IP_000094,2026-02-02T11:10:58,307.86,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001045,ACC_000346,BEN_000019,,DEV_000071,IP_000074,2026-02-02T11:44:39,916.85,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000990,ACC_000070,,MER_000050,DEV_000095,IP_000068,2026-02-02T12:14:37,3260.73,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001962,ACC_000322,,MER_000009,DEV_000030,IP_000129,2026-02-02T12:31:29,786.16,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000478,ACC_000339,,MER_000049,DEV_000069,IP_000086,2026-02-02T15:22:19,490.01,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001620,ACC_000353,,MER_000027,DEV_000030,IP_000075,2026-02-02T15:40:38,2235.61,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001730,ACC_000390,,MER_000016,DEV_000061,IP_000033,2026-02-02T16:18:38,775.38,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001957,ACC_000027,,MER_000001,DEV_000026,IP_000123,2026-02-02T16:47:22,187.8,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001647,ACC_000274,BEN_000070,,DEV_000077,IP_000130,2026-02-02T17:23:44,1030.69,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001354,ACC_000095,,MER_000018,DEV_000003,IP_000028,2026-02-02T18:05:10,1415.01,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001772,ACC_000235,,MER_000047,DEV_000080,IP_000028,2026-02-02T19:27:40,516.67,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001893,ACC_000356,,MER_000034,DEV_000091,IP_000011,2026-02-02T19:59:21,401.96,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001146,ACC_000164,,MER_000023,DEV_000093,IP_000114,2026-02-02T20:18:44,1056.19,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000089,ACC_000433,BEN_000047,,DEV_000030,IP_000004,2026-02-02T20:44:46,48500.0,TRANSFER_P2P,SUCCESS,IMPS,SCEN_COMMON_BEN_003,COMMON_BENEFICIARY_RING,ring
TXN_00001547,ACC_000195,BEN_000066,,DEV_000092,IP_000012,2026-02-02T21:28:18,1878.88,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001419,ACC_000184,BEN_000082,,DEV_000012,IP_000061,2026-02-02T21:30:06,767.42,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001994,ACC_000215,BEN_000035,,DEV_000046,IP_000004,2026-02-02T22:09:04,409.81,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000994,ACC_000069,,MER_000002,DEV_000094,IP_000136,2026-02-02T22:39:27,2163.03,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000423,ACC_000079,,MER_000021,DEV_000005,IP_000039,2026-02-02T23:26:06,295.2,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001075,ACC_000446,,MER_000015,DEV_000056,IP_000139,2026-02-03T01:14:48,2001.62,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001549,ACC_000403,,MER_000046,DEV_000085,IP_000029,2026-02-03T01:28:04,951.43,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000666,ACC_000242,,MER_000047,DEV_000095,IP_000058,2026-02-03T01:52:42,280.99,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000905,ACC_000299,BEN_000092,,DEV_000014,IP_000088,2026-02-03T02:40:45,901.97,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000917,ACC_000250,BEN_000012,,DEV_000031,IP_000031,2026-02-03T03:14:25,655.17,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000738,ACC_000471,BEN_000029,,DEV_000050,IP_000048,2026-02-03T03:16:20,591.67,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000090,ACC_000433,BEN_000047,,DEV_000030,IP_000004,2026-02-03T03:44:46,49500.0,TRANSFER_P2P,SUCCESS,IMPS,SCEN_COMMON_BEN_003,COMMON_BENEFICIARY_RING,ring
TXN_00001543,ACC_000261,,MER_000021,DEV_000074,IP_000096,2026-02-03T04:29:04,1645.35,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001566,ACC_000025,,MER_000010,DEV_000037,IP_000138,2026-02-03T04:54:51,2561.15,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001617,ACC_000410,,MER_000048,DEV_000063,IP_000086,2026-02-03T06:03:25,574.19,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000611,ACC_000195,,MER_000031,DEV_000092,IP_000012,2026-02-03T07:41:36,101.22,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001182,ACC_000126,,MER_000008,DEV_000025,IP_000040,2026-02-03T08:02:12,171.82,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001433,ACC_000287,,MER_000013,DEV_000012,IP_000108,2026-02-03T08:16:55,1740.35,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001731,ACC_000311,,MER_000014,DEV_000058,IP_000143,2026-02-03T08:31:39,346.38,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000320,ACC_000024,,MER_000018,DEV_000049,IP_000112,2026-02-03T08:47:22,166.47,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001954,ACC_000288,,MER_000003,DEV_000003,IP_000072,2026-02-03T09:26:23,2538.28,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000314,ACC_000352,BEN_000100,,DEV_000081,IP_000089,2026-02-03T10:20:56,1250.0,TRANSFER_P2P,SUCCESS,UPI,SCEN_LOOKALIKE_005,LEGITIMATE_LOOKALIKE,legitimate
TXN_00001461,ACC_000150,BEN_000090,,DEV_000022,IP_000010,2026-02-03T11:33:58,776.56,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001671,ACC_000311,BEN_000050,,DEV_000058,IP_000143,2026-02-03T12:07:09,4212.51,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001808,ACC_000094,,MER_000014,DEV_000043,IP_000062,2026-02-03T12:26:17,1272.32,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000716,ACC_000419,,MER_000049,DEV_000036,IP_000124,2026-02-03T12:56:01,2062.92,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001448,ACC_000477,,MER_000032,DEV_000018,IP_000089,2026-02-03T16:21:59,1661.06,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000248,ACC_000473,,MER_000015,DEV_000081,IP_000032,2026-02-03T16:33:04,899.0,PAYMENT_P2M,SUCCESS,CARD,SCEN_LOOKALIKE_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_00000816,ACC_000301,,MER_000020,DEV_000062,IP_000072,2026-02-03T19:52:48,1167.64,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001459,ACC_000146,,MER_000046,DEV_000095,IP_000006,2026-02-03T20:02:31,1950.54,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000702,ACC_000371,,MER_000037,DEV_000091,IP_000046,2026-02-03T20:04:07,1409.12,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001774,ACC_000374,,MER_000034,DEV_000051,IP_000078,2026-02-03T21:25:22,70.94,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000642,ACC_000448,,MER_000042,DEV_000002,IP_000099,2026-02-03T22:52:41,1833.32,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000558,ACC_000462,,MER_000022,DEV_000021,IP_000082,2026-02-03T23:43:26,292.25,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001688,ACC_000208,,MER_000012,DEV_000089,IP_000130,2026-02-04T00:17:37,1123.7,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000849,ACC_000395,BEN_000029,,DEV_000061,IP_000117,2026-02-04T00:32:27,1459.49,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001561,ACC_000419,BEN_000014,,DEV_000036,IP_000124,2026-02-04T01:05:34,1877.14,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001128,ACC_000120,,MER_000049,DEV_000036,IP_000074,2026-02-04T01:31:46,568.24,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001782,ACC_000065,BEN_000086,,DEV_000035,IP_000050,2026-02-04T01:38:30,246.25,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000698,ACC_000210,BEN_000075,,DEV_000025,IP_000138,2026-02-04T02:13:31,430.8,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001477,ACC_000066,,MER_000043,DEV_000028,IP_000111,2026-02-04T02:13:52,1006.11,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001160,ACC_000271,,MER_000007,DEV_000019,IP_000051,2026-02-04T03:25:15,1020.12,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001392,ACC_000377,BEN_000042,,DEV_000094,IP_000004,2026-02-04T04:42:18,1574.11,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000338,ACC_000028,,MER_000030,DEV_000031,IP_000113,2026-02-04T06:39:46,254.52,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000930,ACC_000106,,MER_000047,DEV_000046,IP_000074,2026-02-04T07:57:25,2373.77,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000362,ACC_000358,,MER_000047,DEV_000054,IP_000005,2026-02-04T08:57:06,443.82,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001347,ACC_000096,,MER_000013,DEV_000037,IP_000136,2026-02-04T10:35:13,1652.93,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000564,ACC_000181,,MER_000014,DEV_000006,IP_000065,2026-02-04T11:09:31,1526.52,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000749,ACC_000042,,MER_000016,DEV_000099,IP_000036,2026-02-04T12:49:14,777.07,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001692,ACC_000444,,MER_000030,DEV_000010,IP_000067,2026-02-04T13:51:02,848.16,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000721,ACC_000410,,MER_000048,DEV_000014,IP_000086,2026-02-04T14:53:59,682.78,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000240,ACC_000249,,MER_000039,DEV_000030,IP_000032,2026-02-04T15:29:04,899.0,PAYMENT_P2M,SUCCESS,CARD,SCEN_LOOKALIKE_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_00000777,ACC_000020,,MER_000010,DEV_000097,IP_000127,2026-02-04T16:00:45,394.75,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000725,ACC_000097,,MER_000037,DEV_000074,IP_000049,2026-02-04T16:53:39,617.66,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000471,ACC_000488,,MER_000045,DEV_000059,IP_000141,2026-02-04T17:59:59,1044.2,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000872,ACC_000350,,MER_000018,DEV_000048,IP_000123,2026-02-04T18:14:16,1462.47,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001853,ACC_000437,,MER_000040,DEV_000081,IP_000082,2026-02-04T18:29:03,473.98,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001209,ACC_000021,,MER_000039,DEV_000074,IP_000027,2026-02-04T20:30:08,769.01,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000734,ACC_000223,,MER_000041,DEV_000074,IP_000138,2026-02-04T20:36:42,1049.67,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000345,ACC_000088,BEN_000036,,DEV_000057,IP_000054,2026-02-04T21:28:03,356.73,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001035,ACC_000272,BEN_000008,,DEV_000042,IP_000034,2026-02-04T22:51:51,226.94,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000935,ACC_000390,,MER_000003,DEV_000061,IP_000067,2026-02-04T23:08:26,506.19,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001372,ACC_000360,BEN_000026,,DEV_000020,IP_000114,2026-02-05T00:41:00,140.87,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000795,ACC_000247,BEN_000038,,DEV_000100,IP_000038,2026-02-05T00:46:05,1098.94,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000634,ACC_000277,,MER_000038,DEV_000092,IP_000016,2026-02-05T00:46:30,712.06,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000547,ACC_000238,,MER_000048,DEV_000021,IP_000029,2026-02-05T01:14:19,2999.71,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000499,ACC_000431,,MER_000024,DEV_000077,IP_000122,2026-02-05T01:42:35,190.56,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001210,ACC_000343,,MER_000032,DEV_000008,IP_000081,2026-02-05T01:51:39,2320.2,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000875,ACC_000350,BEN_000083,,DEV_000048,IP_000123,2026-02-05T02:19:11,2357.89,TRANSFER_P2P,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000570,ACC_000402,,MER_000049,DEV_000074,IP_000049,2026-02-05T02:26:29,134.13,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001042,ACC_000067,,MER_000024,DEV_000066,IP_000117,2026-02-05T03:20:22,628.44,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001439,ACC_000362,,MER_000041,DEV_000028,IP_000071,2026-02-05T05:39:38,234.93,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000375,ACC_000065,,MER_000015,DEV_000035,IP_000050,2026-02-05T05:41:10,707.67,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000985,ACC_000453,,MER_000021,DEV_000017,IP_000024,2026-02-05T06:34:30,3684.67,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000477,ACC_000252,,MER_000048,DEV_000006,IP_000057,2026-02-05T07:59:29,2350.42,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000242,ACC_000127,,MER_000022,DEV_000010,IP_000032,2026-02-05T08:29:12,150.0,PAYMENT_P2M,SUCCESS,CARD,SCEN_LOOKALIKE_001,LEGITIMATE_LOOKALIKE,legitimate
TXN_00001449,ACC_000241,,MER_000004,DEV_000079,IP_000098,2026-02-05T10:27:23,262.99,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000074,ACC_000196,BEN_000093,,DEV_000013,IP_000051,2026-02-05T10:42:05,48500.0,TRANSFER_P2P,SUCCESS,IMPS,SCEN_COMMON_BEN_002,COMMON_BENEFICIARY_RING,ring
TXN_00000944,ACC_000432,BEN_000099,,DEV_000060,IP_000020,2026-02-05T11:35:44,1495.29,TRANSFER_P2P,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001330,ACC_000161,,MER_000004,DEV_000033,IP_000070,2026-02-05T11:49:50,592.28,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001852,ACC_000220,,MER_000049,DEV_000036,IP_000052,2026-02-05T11:50:15,2465.41,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001599,ACC_000499,BEN_000062,,DEV_000002,IP_000011,2026-02-05T12:13:23,194.44,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001253,ACC_000429,,MER_000015,DEV_000022,IP_000091,2026-02-05T15:02:27,501.29,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000540,ACC_000450,BEN_000059,,DEV_000065,IP_000070,2026-02-05T16:43:12,1138.65,TRANSFER_P2P,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000473,ACC_000222,,MER_000004,DEV_000068,IP_000068,2026-02-05T17:16:46,998.62,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001913,ACC_000164,,MER_000014,DEV_000031,IP_000114,2026-02-05T19:57:07,1696.28,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001579,ACC_000233,,MER_000044,DEV_000057,IP_000051,2026-02-05T20:25:22,1243.11,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001960,ACC_000490,,MER_000007,DEV_000015,IP_000024,2026-02-05T21:12:29,1552.22,PAYMENT_P2M,SUCCESS,CARD,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000715,ACC_000499,,MER_000036,DEV_000002,IP_000070,2026-02-05T21:32:26,324.02,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000498,ACC_000277,,MER_000022,DEV_000092,IP_000016,2026-02-05T22:21:52,984.92,PAYMENT_P2M,SUCCESS,NETBANKING,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00001386,ACC_000351,,MER_000043,DEV_000082,IP_000068,2026-02-05T22:25:54,145.1,PAYMENT_P2M,SUCCESS,UPI,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
TXN_00000076,ACC_000196,BEN_000093,,DEV_000013,IP_000051,2026-02-05T22:42:05,48500.0,TRANSFER_P2P,SUCCESS,IMPS,SCEN_COMMON_BEN_002,COMMON_BENEFICIARY_RING,ring
