account_id,customer_id,account_created_at,account_status,account_type,scenario_id,scenario_type,ground_truth_label
ACC_000385,CUST_000385,2025-07-18T22:43:18,ACTIVE,CURRENT,SCEN_LOOKALIKE_003,LEGITIMATE_LOOKALIKE,legitimate
ACC_000386,CUST_000386,2025-09-29T21:55:25,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000387,CUST_000387,2025-12-09T09:12:34,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000388,CUST_000388,2025-08-01T06:55:47,RESTRICTED,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000389,CUST_000389,2025-07-07T02:22:40,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000390,CUST_000390,2025-09-08T17:24:44,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000391,CUST_000391,2025-10-04T16:42:33,ACTIVE,SAVINGS,SCEN_RAPID_DISTRIB_001,RAPID_FUND_DISTRIBUTION_RING,ring
ACC_000392,CUST_000392,2025-07-29T04:54:00,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000393,CUST_000393,2025-10-20T18:50:20,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000394,CUST_000394,2025-11-20T00:36:29,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000395,CUST_000395,2025-04-26T00:03:36,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000396,CUST_000396,2025-12-10T14:05:11,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000397,CUST_000397,2025-11-28T06:40:44,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000398,CUST_000398,2025-08-19T19:20:41,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000399,CUST_000399,2025-06-07T02:02:48,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000400,CUST_000400,2025-12-15T09:10:58,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000401,CUST_000401,2025-11-14T20:11:10,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000402,CUST_000402,2025-11-27T23:01:49,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000403,CUST_000403,2025-06-01T02:40:22,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000404,CUST_000404,2025-05-08T22:59:16,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000405,CUST_000405,2025-09-03T22:12:43,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000406,CUST_000406,2025-11-13T05:49:41,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000407,CUST_000407,2025-10-04T07:38:55,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000408,CUST_000408,2025-05-25T09:33:12,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000409,CUST_000409,2025-02-19T17:40:07,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000410,CUST_000410,2025-09-30T12:05:24,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000411,CUST_000411,2025-10-18T05:57:51,ACTIVE,SAVINGS,SCEN_SHARED_DEVICE_003,SHARED_DEVICE_RING,ring
ACC_000412,CUST_000412,2025-11-14T02:29:55,ACTIVE,SAVINGS,SCEN_LOOKALIKE_002,LEGITIMATE_LOOKALIKE,legitimate
ACC_000413,CUST_000413,2025-11-03T14:58:41,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000414,CUST_000414,2025-10-12T11:27:34,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000415,CUST_000415,2025-07-27T20:19:20,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000416,CUST_000416,2025-11-27T22:18:25,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000417,CUST_000417,2025-04-09T19:56:22,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000418,CUST_000418,2025-04-04T20:08:42,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000419,CUST_000419,2025-10-13T18:08:23,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000420,CUST_000420,2025-07-09T02:04:38,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000421,CUST_000421,2025-09-02T03:41:33,ACTIVE,WALLET,SCEN_RAPID_DISTRIB_003,RAPID_FUND_DISTRIBUTION_RING,ring
ACC_000422,CUST_000422,2025-12-02T17:05:27,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000423,CUST_000423,2025-11-18T10:58:13,ACTIVE,SAVINGS,SCEN_HIST_CONN_001,HISTORICAL_CONNECTION_RING,ring
ACC_000424,CUST_000424,2025-11-18T07:51:43,RESTRICTED,CURRENT,SCEN_HIST_CONN_001,HISTORICAL_CONNECTION_RING,ring
ACC_000425,CUST_000425,2025-05-03T21:19:56,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000426,CUST_000426,2025-09-16T14:34:47,ACTIVE,WALLET,SCEN_COMMON_BEN_001,COMMON_BENEFICIARY_RING,ring
ACC_000427,CUST_000427,2025-11-18T02:45:36,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000428,CUST_000428,2025-08-21T12:28:49,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000429,CUST_000429,2025-09-17T15:51:32,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000430,CUST_000430,2025-08-23T16:13:24,ACTIVE,SAVINGS,SCEN_RAPID_DISTRIB_001,RAPID_FUND_DISTRIBUTION_RING,ring
ACC_000431,CUST_000431,2025-06-19T13:14:57,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000432,CUST_000432,2025-10-28T15:14:43,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000433,CUST_000433,2025-07-15T15:51:13,ACTIVE,SAVINGS,SCEN_COMMON_BEN_003,COMMON_BENEFICIARY_RING,ring
ACC_000434,CUST_000434,2025-12-16T14:05:45,RESTRICTED,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000435,CUST_000435,2025-09-25T22:31:40,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000436,CUST_000436,2025-12-18T12:29:06,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000437,CUST_000437,2025-12-12T14:11:13,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000438,CUST_000438,2025-10-03T06:38:23,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000439,CUST_000439,2025-05-11T13:06:57,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000440,CUST_000440,2025-10-29T19:44:45,RESTRICTED,SAVINGS,SCEN_RAPID_DISTRIB_002,RAPID_FUND_DISTRIBUTION_RING,ring
ACC_000441,CUST_000441,2025-12-08T20:05:28,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000442,CUST_000442,2025-09-23T11:52:34,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000443,CUST_000443,2025-12-07T14:35:45,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000444,CUST_000444,2025-02-06T11:12:45,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000445,CUST_000445,2025-09-13T00:42:57,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000446,CUST_000446,2025-04-01T01:40:46,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000447,CUST_000447,2025-06-23T12:09:17,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000448,CUST_000448,2025-10-29T17:09:31,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000449,CUST_000449,2025-04-15T16:36:27,ACTIVE,CURRENT,SCEN_HIST_CONN_001,HISTORICAL_CONNECTION_RING,ring
ACC_000450,CUST_000450,2025-08-13T20:32:08,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000451,CUST_000451,2025-12-23T07:00:03,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000452,CUST_000452,2025-10-15T07:22:13,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000453,CUST_000453,2025-03-25T09:08:44,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000454,CUST_000454,2025-12-24T08:59:31,ACTIVE,CURRENT,SCEN_COMMON_BEN_001,COMMON_BENEFICIARY_RING,ring
ACC_000455,CUST_000455,2025-09-13T06:21:17,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000456,CUST_000456,2025-11-28T12:07:43,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000457,CUST_000457,2025-07-29T06:27:03,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000458,CUST_000458,2025-11-01T17:23:06,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000459,CUST_000459,2025-12-22T08:08:56,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000460,CUST_000460,2025-12-03T17:57:54,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000461,CUST_000461,2025-12-20T10:39:03,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000462,CUST_000462,2025-06-20T03:45:10,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000463,CUST_000463,2025-08-02T02:49:40,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000464,CUST_000464,2025-10-16T22:04:20,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000465,CUST_000465,2025-07-24T02:38:25,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000466,CUST_000466,2025-11-13T22:22:38,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000467,CUST_000467,2025-12-11T18:16:33,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000468,CUST_000468,2025-08-03T02:31:50,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000469,CUST_000469,2025-07-01T18:01:46,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000470,CUST_000470,2025-12-10T18:03:35,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000471,CUST_000471,2025-11-09T05:53:37,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000472,CUST_000472,2025-10-25T04:41:45,ACTIVE,WALLET,SCEN_LOOKALIKE_001,LEGITIMATE_LOOKALIKE,legitimate
ACC_000473,CUST_000473,2025-09-29T01:28:52,ACTIVE,SAVINGS,SCEN_LOOKALIKE_001,LEGITIMATE_LOOKALIKE,legitimate
ACC_000474,CUST_000474,2025-10-12T19:36:21,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000475,CUST_000475,2025-09-14T04:42:27,ACTIVE,SAVINGS,SCEN_RAPID_DISTRIB_002,RAPID_FUND_DISTRIBUTION_RING,ring
ACC_000476,CUST_000476,2025-04-04T14:26:59,ACTIVE,SAVINGS,SCEN_LOOKALIKE_005,LEGITIMATE_LOOKALIKE,legitimate
ACC_000477,CUST_000477,2025-10-02T11:44:18,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000478,CUST_000478,2025-12-27T08:30:45,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000479,CUST_000479,2025-02-27T14:22:15,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000480,CUST_000480,2025-11-27T06:06:37,ACTIVE,CURRENT,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000481,CUST_000481,2025-12-23T20:41:21,ACTIVE,SAVINGS,SCEN_COMMON_BEN_001,COMMON_BENEFICIARY_RING,ring
ACC_000482,CUST_000482,2025-10-27T06:21:43,ACTIVE,SAVINGS,SCEN_LOOKALIKE_005,LEGITIMATE_LOOKALIKE,legitimate
ACC_000483,CUST_000483,2025-09-07T12:26:14,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000484,CUST_000484,2025-10-25T19:35:59,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000485,CUST_000485,2025-09-15T21:03:44,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000486,CUST_000486,2025-11-26T07:52:29,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000487,CUST_000487,2025-09-09T08:57:23,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000488,CUST_000488,2025-12-16T05:00:47,DORMANT,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000489,CUST_000489,2025-07-13T07:36:43,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000490,CUST_000490,2025-11-22T11:47:55,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000491,CUST_000491,2025-12-20T17:14:20,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000492,CUST_000492,2025-07-14T15:17:13,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000493,CUST_000493,2025-07-20T00:02:22,ACTIVE,SAVINGS,SCEN_HIST_CONN_003,HISTORICAL_CONNECTION_RING,ring
ACC_000494,CUST_000494,2025-08-16T19:48:58,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000495,CUST_000495,2025-05-25T09:04:42,ACTIVE,SAVINGS,SCEN_COMBINED_RING_001,COMBINED_RING,ring
ACC_000496,CUST_000496,2025-12-29T21:56:41,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000497,CUST_000497,2025-12-26T00:53:11,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000498,CUST_000498,2025-12-29T05:14:04,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000499,CUST_000499,2025-07-01T04:41:09,ACTIVE,SAVINGS,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
ACC_000500,CUST_000500,2025-12-26T23:22:15,ACTIVE,WALLET,SCEN_LEGIT_BASELINE,LEGITIMATE,legitimate
