transaction_id,tx_amount,tx_log_amount,tx_hour,tx_day_of_week,tx_day_of_month,tx_is_weekend,tx_is_night,tx_is_transfer_p2p,tx_is_payment_p2m,tx_channel_upi,tx_channel_imps,tx_channel_card,tx_channel_netbanking,tx_has_beneficiary,tx_has_merchant,beh_account_age_days,beh_tx_sequence_num,beh_time_since_last_tx_sec,beh_is_first_tx,beh_hist_tx_count,beh_hist_total_amount,beh_hist_avg_amount,beh_hist_max_amount,beh_hist_std_amount,beh_amount_to_hist_avg_ratio,beh_rolling_tx_count_1h,beh_rolling_amount_1h,beh_rolling_tx_count_24h,beh_rolling_amount_24h,beh_rolling_tx_count_7d,beh_rolling_amount_7d,beh_hist_unique_devices,beh_hist_unique_ips,beh_hist_unique_beneficiaries,beh_is_new_device,beh_is_new_ip,beh_is_new_beneficiary
TXN_00001171,509.28,6.234959594670089,7,5,31,1,0,0,1,0,0,0,1,0,1,49.95,2,1501062.0,0,1,2646.53,2646.53,2646.53,0.0,0.1924,0,0.0,0,0.0,0,0.0,1,1,0,0,1,0
TXN_00001859,193.76,5.2717680313145,8,5,31,1,0,0,1,0,0,1,0,0,1,295.91,2,1182138.0,0,1,2505.83,2505.83,2505.83,0.0,0.0773,0,0.0,0,0.0,0,0.0,1,1,0,1,0,0
TXN_00000084,24800.0,10.118639253920785,9,5,31,1,0,1,0,0,1,0,0,1,0,68.81,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001293,3319.81,8.107964008056868,10,5,31,1,0,1,0,1,0,0,0,1,0,100.15,2,740228.0,0,1,1158.76,1158.76,1158.76,0.0,2.865,0,0.0,0,0.0,0,0.0,1,1,0,0,0,1
TXN_00001239,620.85,6.43269890609975,12,5,31,1,0,1,0,0,0,1,0,1,0,206.65,3,182159.0,0,2,6061.93,3030.97,4981.93,2759.08,0.2048,0,0.0,0,0.0,1,4981.93,1,2,1,0,0,1
TXN_00000954,1168.59,7.0644085390273625,12,5,31,1,0,0,1,1,0,0,0,0,1,198.6,5,38110.0,0,4,9621.53,2405.38,5842.31,2390.56,0.4858,0,0.0,1,1158.34,2,7000.65,3,1,2,0,0,0
TXN_00001876,1327.93,7.192129386144731,12,5,31,1,0,0,1,0,0,0,1,0,1,154.35,6,301569.0,0,5,4247.99,849.6,1691.92,507.9,1.563,0,0.0,0,0.0,3,1872.08,3,2,3,0,0,0
TXN_00000287,1250.0,7.1316985104669115,12,5,31,1,0,0,1,1,0,0,0,0,1,278.35,3,1387560.0,0,2,2149.0,1074.5,1250.0,248.19,1.1633,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000083,49500.0,10.809748150372926,13,5,31,1,0,1,0,0,1,0,0,1,0,68.98,2,14400.0,0,1,24800.0,24800.0,24800.0,0.0,1.996,0,0.0,1,24800.0,1,24800.0,1,1,1,0,0,0
TXN_00001313,2280.4,7.732544568593798,13,5,31,1,0,0,1,0,0,0,1,0,1,36.66,3,492254.0,0,2,921.83,460.92,588.72,180.74,4.9475,0,0.0,0,0.0,1,333.11,1,1,0,0,0,0
TXN_00001475,1585.17,7.369077584344654,16,5,31,1,0,1,0,0,0,1,0,1,0,194.79,2,742461.0,0,1,1751.94,1751.94,1751.94,0.0,0.9048,0,0.0,0,0.0,0,0.0,1,1,0,1,0,1
TXN_00001735,1513.89,7.323098108046708,17,5,31,1,0,1,0,0,0,0,1,1,0,98.15,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001567,159.18,5.0762981828955365,17,5,31,1,0,1,0,1,0,0,0,1,0,174.62,4,226572.0,0,3,2333.79,777.93,1074.99,307.21,0.2046,0,0.0,0,0.0,1,461.48,1,1,1,0,0,1
TXN_00000554,1084.75,6.990026271414931,18,5,31,1,0,0,1,0,0,1,0,0,1,89.51,2,1957071.0,0,1,100.74,100.74,100.74,0.0,10.7678,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00001043,3234.07,8.081805845031653,18,5,31,1,0,1,0,1,0,0,0,1,0,34.77,4,73312.0,0,3,3073.12,1024.37,1806.94,692.66,3.1571,0,0.0,1,1806.94,1,1806.94,1,2,0,0,0,1
TXN_00001988,645.91,6.472207181270235,1,6,1,1,1,0,1,1,0,0,0,0,1,151.27,2,1310350.0,0,1,79.26,79.26,79.26,0.0,8.1493,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00001111,4150.37,8.331193679228894,1,6,1,1,1,1,0,0,0,0,1,1,0,290.14,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000324,2055.16,7.628595444558831,3,6,1,1,1,1,0,1,0,0,0,1,0,53.93,2,2033026.0,0,1,149.01,149.01,149.01,0.0,13.7921,0,0.0,0,0.0,0,0.0,1,1,0,0,0,1
TXN_00000857,588.76,6.379715674481458,3,6,1,1,1,0,1,1,0,0,0,0,1,239.01,3,1163433.0,0,2,2976.9,1488.45,1547.83,83.98,0.3956,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00001587,54.72,4.020339148911605,3,6,1,1,1,0,1,1,0,0,0,0,1,109.15,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001544,220.44,5.400151672429304,5,6,1,1,1,0,1,0,0,1,0,0,1,201.87,3,1044367.0,0,2,2426.43,1213.21,1476.77,372.72,0.1817,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00000820,292.87,5.683137492678913,5,6,1,1,1,1,0,0,0,1,0,1,0,236.06,4,826505.0,0,3,7872.14,2624.05,3837.51,1288.0,0.1116,0,0.0,0,0.0,0,0.0,1,2,1,0,0,1
TXN_00001632,6463.43,8.77407012026565,6,6,1,1,0,0,1,1,0,0,0,0,1,55.89,2,1507749.0,0,1,303.86,303.86,303.86,0.0,21.2711,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00000906,2746.95,7.9186104581257615,8,6,1,1,0,0,1,1,0,0,0,0,1,46.44,2,1260371.0,0,1,146.65,146.65,146.65,0.0,18.7313,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000332,3044.54,8.021433504322614,8,6,1,1,0,0,1,0,0,1,0,0,1,109.86,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001017,1330.73,7.194234127850662,10,6,1,1,0,1,0,0,0,1,0,1,0,78.38,2,2154522.0,0,1,377.61,377.61,377.61,0.0,3.5241,0,0.0,0,0.0,0,0.0,1,1,1,0,1,1
TXN_00001506,1594.42,7.374892303439572,10,6,1,1,0,1,0,0,0,1,0,1,0,36.31,4,157624.0,0,3,2298.22,766.07,972.72,323.47,2.0813,0,0.0,0,0.0,1,932.21,1,2,1,0,1,1
TXN_00001034,2349.33,7.762311022811377,13,6,1,1,0,1,0,0,0,1,0,1,0,184.72,3,280147.0,0,2,1949.44,974.72,1172.55,279.77,2.4103,0,0.0,0,0.0,2,1949.44,2,2,0,1,0,1
TXN_00000742,3222.91,8.078350187604116,16,6,1,1,0,0,1,1,0,0,0,0,1,177.85,3,389555.0,0,2,3465.17,1732.59,3075.89,1899.72,1.8602,0,0.0,0,0.0,1,389.28,1,1,0,0,1,0
TXN_00000088,24800.0,10.118639253920785,17,6,1,1,0,1,0,0,1,0,0,1,0,201.29,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001926,721.46,6.582662055132182,17,6,1,1,0,0,1,0,0,1,0,0,1,119.27,3,1765980.0,0,2,4685.29,2342.64,4475.54,3016.37,0.308,0,0.0,0,0.0,0,0.0,1,2,1,0,0,0
TXN_00001025,4880.03,8.493111542149759,17,6,1,1,0,0,1,0,0,1,0,0,1,47.42,5,2376081.0,0,4,12787.19,3196.8,5136.36,1671.54,1.5265,0,0.0,0,0.0,0,0.0,1,2,0,0,0,0
TXN_00001192,4157.24,8.33284718680994,17,6,1,1,0,1,0,1,0,0,0,1,0,43.65,3,636979.0,0,2,1731.0,865.5,1249.2,542.63,4.8033,0,0.0,0,0.0,0,0.0,1,1,1,0,0,1
TXN_00001287,811.83,6.7005219855919,17,6,1,1,0,0,1,0,0,0,1,0,1,159.69,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000888,870.97,6.770755019647435,18,6,1,1,0,0,1,1,0,0,0,0,1,58.15,2,1680052.0,0,1,4050.05,4050.05,4050.05,0.0,0.2151,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00000087,49000.0,10.799595985047786,19,6,1,1,0,1,0,0,1,0,0,1,0,201.37,2,7200.0,0,1,24800.0,24800.0,24800.0,0.0,1.9758,0,0.0,1,24800.0,1,24800.0,1,1,1,0,0,0
TXN_00000755,4025.28,8.300598151719791,21,6,1,1,0,1,0,1,0,0,0,1,0,43.48,5,306237.0,0,4,6249.27,1562.32,3196.19,1224.81,2.5765,0,0.0,0,0.0,1,1043.13,1,1,3,1,0,1
TXN_00001605,531.1,6.276831441602324,23,6,1,1,0,0,1,0,0,0,1,0,1,202.63,4,65700.0,0,3,2646.87,882.29,1476.77,630.87,0.602,0,0.0,1,220.44,1,220.44,1,1,1,1,0,0
TXN_00001064,524.81,6.2649399307531946,23,6,1,1,0,1,0,0,0,1,0,1,0,249.06,3,840501.0,0,2,2892.9,1446.45,2059.96,867.63,0.3628,0,0.0,0,0.0,0,0.0,1,1,1,0,0,1
TXN_00001441,1591.13,7.372828021361929,0,0,2,0,1,0,1,1,0,0,0,0,1,111.18,6,293495.0,0,5,3824.1,764.82,1281.78,357.58,2.0804,0,0.0,0,0.0,2,1212.4,3,2,3,0,0,0
TXN_00000838,317.55,5.763779448562497,1,0,2,0,1,0,1,0,0,0,1,0,1,64.07,2,1624539.0,0,1,702.91,702.91,702.91,0.0,0.4518,0,0.0,0,0.0,0,0.0,1,1,0,1,1,0
TXN_00001131,1306.09,7.17555857123818,2,0,2,0,1,0,1,0,0,0,1,0,1,143.58,2,1226733.0,0,1,1715.5,1715.5,1715.5,0.0,0.7613,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000999,302.06,5.713930805708016,4,0,2,0,1,1,0,0,0,0,1,1,0,312.39,2,2443875.0,0,1,125.28,125.28,125.28,0.0,2.4111,0,0.0,0,0.0,0,0.0,1,1,1,1,0,1
TXN_00001068,307.86,5.732888099794855,5,0,2,0,1,0,1,1,0,0,0,0,1,118.22,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001045,916.85,6.822033978576659,6,0,2,0,0,1,0,0,0,1,0,1,0,208.3,4,1256522.0,0,3,3983.18,1327.73,2901.9,1409.77,0.6905,0,0.0,0,0.0,0,0.0,2,1,3,1,0,1
TXN_00000990,3260.73,8.090013008449278,6,0,2,0,0,0,1,0,0,0,1,0,1,90.02,3,976814.0,0,2,1523.68,761.84,975.03,301.5,4.2801,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00001962,786.16,6.668431531438889,7,0,2,0,0,0,1,1,0,0,0,0,1,47.74,2,1561152.0,0,1,3844.38,3844.38,3844.38,0.0,0.2045,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00000478,490.01,6.196464494185903,9,0,2,0,0,0,1,0,0,1,0,0,1,60.14,2,356365.0,0,1,833.56,833.56,833.56,0.0,0.5879,0,0.0,0,0.0,1,833.56,1,1,0,1,1,0
TXN_00001620,2235.61,7.712716605656256,10,0,2,0,0,0,1,0,0,0,1,0,1,45.03,4,1023354.0,0,3,2707.36,902.45,1750.41,817.04,2.4773,0,0.0,0,0.0,0,0.0,2,1,0,0,0,0
TXN_00001730,775.38,6.654642091045495,10,0,2,0,0,0,1,1,0,0,0,0,1,146.95,2,1764165.0,0,1,992.57,992.57,992.57,0.0,0.7812,0,0.0,0,0.0,0,0.0,1,1,0,1,1,0
TXN_00001957,187.8,5.240688253711401,11,0,2,0,0,0,1,1,0,0,0,0,1,59.33,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001647,1030.69,6.938953513319218,11,0,2,0,0,1,0,1,0,0,0,1,0,194.14,4,1364696.0,0,3,5154.63,1718.21,2159.0,414.83,0.5999,0,0.0,0,0.0,0,0.0,2,2,0,0,0,1
TXN_00001354,1415.01,7.255598336375621,12,0,2,0,0,0,1,1,0,0,0,0,1,87.63,3,1619949.0,0,2,1028.33,514.16,665.72,214.33,2.7521,0,0.0,0,0.0,0,0.0,2,1,1,0,0,0
TXN_00001772,516.67,6.249337973609879,13,0,2,0,0,0,1,1,0,0,0,0,1,231.99,4,1005398.0,0,3,3011.14,1003.71,2571.71,1359.02,0.5148,0,0.0,0,0.0,0,0.0,2,1,1,1,0,0
TXN_00001893,401.96,5.998837301437395,14,0,2,0,0,0,1,0,0,0,1,0,1,348.05,3,1580803.0,0,2,1421.32,710.66,1265.69,784.93,0.5656,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00001146,1056.19,6.963369723737233,14,0,2,0,0,0,1,1,0,0,0,0,1,212.63,3,448434.0,0,2,4078.84,2039.42,3842.7,2550.22,0.5179,0,0.0,0,0.0,1,3842.7,1,1,1,0,0,0
TXN_00000089,48500.0,10.789339695269716,15,0,2,0,0,1,0,0,1,0,0,1,0,202.2,3,72000.0,0,2,73800.0,36900.0,49000.0,17111.98,1.3144,0,0.0,2,73800.0,2,73800.0,1,1,1,0,0,0
TXN_00001547,1878.88,7.538963223999553,15,0,2,0,0,1,0,0,0,1,0,1,0,79.82,5,858889.0,0,4,2820.68,705.17,1599.04,736.05,2.6644,0,0.0,0,0.0,0,0.0,1,1,1,0,0,1
TXN_00001419,767.42,6.644336458666035,16,0,2,0,0,1,0,1,0,0,0,1,0,178.84,4,85461.0,0,3,6688.08,2229.36,3222.91,1595.25,0.3442,0,0.0,1,3222.91,2,3612.19,1,2,0,0,0,1
TXN_00001994,409.81,6.018130820503985,16,0,2,0,0,1,0,1,0,0,0,1,0,114.44,2,1901269.0,0,1,2651.62,2651.62,2651.62,0.0,0.1546,0,0.0,0,0.0,0,0.0,1,1,0,0,0,1
TXN_00000994,2163.03,7.679727503086545,17,0,2,0,0,0,1,1,0,0,0,0,1,93.67,2,771669.0,0,1,906.4,906.4,906.4,0.0,2.3864,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000423,295.2,5.6910349018336985,17,0,2,0,0,0,1,0,0,1,0,0,1,51.24,4,669698.0,0,3,7261.53,2420.51,2866.79,505.44,0.122,0,0.0,0,0.0,0,0.0,1,3,1,0,0,0
TXN_00001075,2001.62,7.60221160224071,19,0,2,0,0,0,1,0,0,0,1,0,1,307.98,6,957942.0,0,5,4181.01,836.2,1629.49,564.89,2.3937,0,0.0,0,0.0,0,0.0,1,3,1,0,1,0
TXN_00001549,951.43,6.8590166134866255,19,0,2,0,0,0,1,0,0,0,1,0,1,246.95,4,877999.0,0,3,2449.63,816.54,1058.8,391.26,1.1652,0,0.0,0,0.0,0,0.0,2,1,0,0,0,0
TXN_00000666,280.99,5.64187160931645,20,0,2,0,0,0,1,0,0,0,1,0,1,180.83,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000905,901.97,6.805689330273741,21,0,2,0,0,1,0,1,0,0,0,1,0,74.96,5,1811772.0,0,4,8559.84,2139.96,3718.28,1802.76,0.4215,0,0.0,0,0.0,0,0.0,1,2,1,1,0,1
TXN_00000917,655.17,6.48641990171294,21,0,2,0,0,1,0,0,0,1,0,1,0,96.33,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000738,591.67,6.384637751686887,21,0,2,0,0,1,0,0,0,0,1,1,0,85.89,4,982269.0,0,3,8147.48,2715.83,5445.86,2520.51,0.2179,0,0.0,0,0.0,0,0.0,1,1,0,0,0,1
TXN_00000090,49500.0,10.809748150372926,22,0,2,0,0,1,0,0,1,0,0,1,0,202.5,4,25200.0,0,3,122300.0,40766.67,49000.0,13829.8,1.2142,0,0.0,1,48500.0,3,122300.0,1,1,1,0,0,0
TXN_00001543,1645.35,7.406315995328056,22,0,2,0,0,0,1,1,0,0,0,0,1,222.82,2,2519510.0,0,1,230.76,230.76,230.76,0.0,7.1301,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00001566,2561.15,7.84860202875218,23,0,2,0,0,0,1,0,0,0,1,0,1,240.39,4,1758404.0,0,3,5222.97,1740.99,2161.8,377.75,1.4711,0,0.0,0,0.0,0,0.0,2,2,1,0,0,0
TXN_00001617,574.19,6.35470042099841,0,1,3,0,1,0,1,1,0,0,0,0,1,125.75,4,267985.0,0,3,6536.44,2178.81,3722.91,1885.33,0.2635,0,0.0,0,0.0,1,2735.78,2,1,0,0,0,0
TXN_00000611,101.22,4.627127353340134,2,1,3,0,1,0,1,0,0,1,0,0,1,80.25,6,36798.0,0,5,4699.56,939.91,1878.88,825.74,0.1077,0,0.0,1,1878.88,1,1878.88,1,1,2,0,0,0
TXN_00001182,171.82,5.152250590413253,2,1,3,0,1,0,1,1,0,0,0,0,1,287.95,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001433,1740.35,7.462415953452155,2,1,3,0,1,0,1,1,0,0,0,0,1,87.1,2,2218487.0,0,1,546.24,546.24,546.24,0.0,3.1861,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00001731,346.38,5.850419281625866,3,1,3,0,1,0,1,1,0,0,0,0,1,304.55,2,559853.0,0,1,1659.19,1659.19,1659.19,0.0,0.2088,0,0.0,0,0.0,1,1659.19,1,1,0,0,0,0
TXN_00000320,166.47,5.120804230746387,3,1,3,0,1,0,1,1,0,0,0,0,1,139.16,6,417756.0,0,5,7243.25,1448.65,2266.24,884.29,0.1149,0,0.0,0,0.0,1,1585.02,1,1,2,1,0,0
TXN_00001954,2538.28,7.839635855261979,3,1,3,0,1,0,1,0,0,1,0,0,1,201.25,6,229271.0,0,5,10790.12,2158.02,5842.31,2142.9,1.1762,0,0.0,0,0.0,3,8169.24,3,1,2,0,0,0
TXN_00000314,1250.0,7.1316985104669115,4,1,3,0,1,1,0,1,0,0,0,1,0,285.46,3,775774.0,0,2,3299.0,1649.5,2400.0,1061.37,0.7578,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00001461,776.56,6.656160811493912,6,1,3,0,0,1,0,0,0,1,0,1,0,96.42,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00001671,4212.51,8.346051308533433,6,1,3,0,0,1,0,1,0,0,0,1,0,304.7,3,12930.0,0,2,2005.57,1002.79,1659.19,928.3,4.2008,0,0.0,1,346.38,2,2005.57,1,1,0,0,0,1
TXN_00001808,1272.32,7.149382941673499,6,1,3,0,0,0,1,1,0,0,0,0,1,169.01,5,646511.0,0,4,4735.5,1183.88,2225.18,733.88,1.0747,0,0.0,0,0.0,0,0.0,2,1,1,0,1,0
TXN_00000716,2062.92,7.632362366160355,7,1,3,0,0,0,1,0,0,0,1,0,1,112.78,3,1083991.0,0,2,5303.06,2651.53,4174.72,2154.12,0.778,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00001448,1661.06,7.415813075846797,10,1,3,0,0,0,1,0,0,0,1,0,1,124.19,5,694924.0,0,4,3528.85,882.21,2227.17,936.98,1.8828,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000248,899.0,6.802394763324311,11,1,3,0,0,0,1,0,0,1,0,0,1,127.63,5,795945.0,0,4,2398.0,599.5,899.0,366.88,1.4996,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000816,1167.64,7.063595958526494,14,1,3,0,0,0,1,0,0,1,0,0,1,45.17,2,2878299.0,0,1,856.12,856.12,856.12,0.0,1.3639,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0
TXN_00001459,1950.54,7.576374083464157,14,1,3,0,0,0,1,0,0,0,1,0,1,176.85,2,1163799.0,0,1,2733.15,2733.15,2733.15,0.0,0.7137,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000702,1409.12,7.251430086133849,14,1,3,0,0,0,1,0,0,1,0,0,1,226.19,3,1141124.0,0,2,1865.55,932.77,1446.12,725.98,1.5107,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0
TXN_00001774,70.94,4.275832438267478,15,1,3,0,0,0,1,1,0,0,0,0,1,122.7,3,316616.0,0,2,651.92,325.96,559.28,329.96,0.2176,0,0.0,0,0.0,1,559.28,1,1,1,0,0,0
TXN_00000642,1833.32,7.514429119602738,17,1,3,0,0,0,1,0,0,1,0,0,1,97.24,2,924426.0,0,1,1119.94,1119.94,1119.94,0.0,1.637,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000558,292.25,5.681025487533585,18,1,3,0,0,0,1,0,0,1,0,0,1,228.83,3,422600.0,0,2,1974.81,987.4,1456.45,663.33,0.296,0,0.0,0,0.0,2,1974.81,1,1,1,0,0,0
TXN_00001688,1123.7,7.025271612409976,18,1,3,0,0,0,1,0,0,1,0,0,1,199.75,2,794569.0,0,1,2618.82,2618.82,2618.82,0.0,0.4291,0,0.0,0,0.0,0,0.0,1,1,1,0,1,0
TXN_00000849,1459.49,7.286527274834139,19,1,3,0,0,1,0,1,0,0,0,1,0,284.02,3,1107620.0,0,2,958.16,479.08,593.49,161.8,3.0464,0,0.0,0,0.0,0,0.0,1,1,2,0,0,1
TXN_00001561,1877.14,7.538037204380531,19,1,3,0,0,1,0,1,0,0,0,1,0,113.29,4,43773.0,0,3,7365.98,2455.33,4174.72,1560.64,0.7645,0,0.0,1,2062.92,1,2062.92,1,1,1,0,0,1
TXN_00001128,568.24,6.344302137815459,20,1,3,0,0,0,1,1,0,0,0,0,1,58.0,4,565078.0,0,3,3326.89,1108.96,1531.96,662.87,0.5124,0,0.0,0,0.0,1,1531.96,1,1,1,0,0,0
TXN_00001782,246.25,5.510399970502822,20,1,3,0,0,1,0,1,0,0,0,1,0,163.46,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1
TXN_00000698,430.8,6.067962518080707,20,1,3,0,0,1,0,1,0,0,0,1,0,40.33,3,2328892.0,0,2,1553.3,776.65,828.57,73.43,0.5547,0,0.0,0,0.0,0,0.0,2,1,1,0,0,1
TXN_00001477,1006.11,6.914840122105348,20,1,3,0,0,0,1,0,0,1,0,0,1,57.89,4,880052.0,0,3,2521.93,840.64,1496.62,568.62,1.1968,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00001160,1020.12,6.928655343089878,21,1,3,0,0,0,1,0,0,0,1,0,1,206.76,2,2862596.0,0,1,1944.64,1944.64,1944.64,0.0,0.5246,0,0.0,0,0.0,0,0.0,1,1,0,1,0,0
TXN_00001392,1574.11,7.362080390090787,23,1,3,0,0,1,0,0,0,0,1,1,0,110.53,3,742712.0,0,2,1105.33,552.66,910.69,506.32,2.8482,0,0.0,0,0.0,0,0.0,1,1,0,0,1,1
TXN_00000338,254.52,5.543300684466702,1,2,4,0,1,0,1,1,0,0,0,0,1,51.11,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00000930,2373.77,7.772655869673979,2,2,4,0,1,0,1,1,0,0,0,0,1,101.92,3,1370629.0,0,2,2093.42,1046.71,1361.42,445.07,2.2678,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00000362,443.82,6.097669705954298,3,2,4,0,1,0,1,0,0,1,0,0,1,47.62,4,627660.0,0,3,4028.23,1342.74,3506.96,1874.28,0.3305,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00001347,1652.93,7.4109095530435525,5,2,4,0,1,0,1,1,0,0,0,0,1,162.92,3,2101950.0,0,2,2644.32,1322.16,1456.55,190.06,1.2502,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00000564,1526.52,7.331400784249723,5,2,4,0,1,0,1,0,0,0,1,0,1,184.77,2,927239.0,0,1,1513.09,1513.09,1513.09,0.0,1.0089,0,0.0,0,0.0,0,0.0,1,1,0,1,0,0
TXN_00000749,777.07,6.656816494424007,7,2,4,0,0,0,1,0,0,1,0,0,1,41.64,1,-1.0,1,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0
TXN_00001692,848.16,6.744247625563801,8,2,4,0,0,0,1,1,0,0,0,0,1,363.11,3,1553618.0,0,2,1385.7,692.85,889.1,277.54,1.2242,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00000721,682.78,6.527636228459238,9,2,4,0,0,0,1,1,0,0,0,0,1,127.12,5,118234.0,0,4,7110.63,1777.66,3722.91,1735.9,0.3841,0,0.0,0,0.0,2,3309.97,2,1,0,1,0,0
TXN_00000240,899.0,6.802394763324311,9,2,4,0,0,0,1,0,0,1,0,0,1,57.85,3,1603914.0,0,2,3650.0,1825.0,2400.0,813.17,0.4926,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000777,394.75,5.9807826987611215,10,2,4,0,0,0,1,1,0,0,0,0,1,130.74,7,837803.0,0,6,5861.76,976.96,2010.36,755.08,0.4041,0,0.0,0,0.0,0,0.0,2,2,0,0,0,0
TXN_00000725,617.66,6.427555848757907,11,2,4,0,0,0,1,0,0,1,0,0,1,137.05,2,2217606.0,0,1,3533.78,3533.78,3533.78,0.0,0.1748,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0
TXN_00000471,1044.2,6.951963533646458,12,2,4,0,0,0,1,0,0,0,1,0,1,50.54,4,365902.0,0,3,2803.96,934.65,1571.29,677.76,1.1172,0,0.0,0,0.0,1,1571.29,2,3,1,0,0,0
TXN_00000872,1462.47,7.288565607117601,12,2,4,0,0,0,1,0,0,0,1,0,1,140.42,2,2703651.0,0,1,1775.51,1775.51,1775.51,0.0,0.8237,0,0.0,0,0.0,0,0.0,1,1,0,1,0,0
TXN_00001853,473.98,6.163272697885032,12,2,4,0,0,0,1,0,0,0,1,0,1,54.18,3,365104.0,0,2,3155.81,1577.91,2646.53,1511.26,0.3004,0,0.0,0,0.0,1,509.28,1,2,0,1,0,0
TXN_00001209,769.01,6.646403501776386,15,2,4,0,0,0,1,1,0,0,0,0,1,155.32,4,1108242.0,0,3,6855.14,2285.05,4284.74,1963.28,0.3365,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0
TXN_00000734,1049.67,6.95718333489346,15,2,4,0,0,0,1,0,0,0,1,0,1,44.58,3,1128311.0,0,2,1860.49,930.25,1455.2,742.4,1.1284,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0
TXN_00000345,356.73,5.879778511912255,15,2,4,0,0,1,0,0,0,0,1,1,0,44.8,2,939103.0,0,1,3233.95,3233.95,3233.95,0.0,0.1103,0,0.0,0,0.0,0,0.0,1,1,0,0,0,1
