transaction_id,account_id,timestamp,scenario_type,ground_truth_label,is_ring
TXN_00000119,ACC_000254,2026-01-18T12:57:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000120,ACC_000254,2026-01-18T12:59:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000121,ACC_000254,2026-01-18T13:02:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000122,ACC_000278,2026-01-18T13:05:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000123,ACC_000278,2026-01-18T13:08:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000124,ACC_000278,2026-01-18T13:09:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000125,ACC_000278,2026-01-18T13:12:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00001734,ACC_000159,2026-01-18T13:13:32+00:00,LEGITIMATE,legitimate,0
TXN_00000126,ACC_000331,2026-01-18T13:16:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000127,ACC_000331,2026-01-18T13:18:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000128,ACC_000331,2026-01-18T13:19:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000129,ACC_000331,2026-01-18T13:22:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000130,ACC_000440,2026-01-18T13:25:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000131,ACC_000440,2026-01-18T13:27:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000132,ACC_000440,2026-01-18T13:30:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00001830,ACC_000081,2026-01-18T13:30:58+00:00,LEGITIMATE,legitimate,0
TXN_00000133,ACC_000440,2026-01-18T13:32:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000134,ACC_000475,2026-01-18T13:36:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000135,ACC_000475,2026-01-18T13:37:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000136,ACC_000475,2026-01-18T13:39:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000137,ACC_000475,2026-01-18T13:41:55+00:00,RAPID_FUND_DISTRIBUTION_RING,ring,1
TXN_00000977,ACC_000258,2026-01-18T14:11:07+00:00,LEGITIMATE,legitimate,0
TXN_00001212,ACC_000170,2026-01-18T14:20:27+00:00,LEGITIMATE,legitimate,0
TXN_00001762,ACC_000008,2026-01-18T15:16:57+00:00,LEGITIMATE,legitimate,0
TXN_00000080,ACC_000128,2026-01-18T15:56:19+00:00,COMMON_BENEFICIARY_RING,ring,1
TXN_00001125,ACC_000010,2026-01-18T15:56:43+00:00,LEGITIMATE,legitimate,0
TXN_00000900,ACC_000053,2026-01-18T16:23:59+00:00,LEGITIMATE,legitimate,0
TXN_00000762,ACC_000398,2026-01-18T16:32:18+00:00,LEGITIMATE,legitimate,0
TXN_00000202,ACC_000213,2026-01-18T17:05:28+00:00,COMBINED_RING,ring,1
TXN_00000203,ACC_000213,2026-01-18T17:05:45+00:00,COMBINED_RING,ring,1
TXN_00000204,ACC_000144,2026-01-18T17:07:30+00:00,COMBINED_RING,ring,1
TXN_00000205,ACC_000144,2026-01-18T17:07:46+00:00,COMBINED_RING,ring,1
TXN_00000206,ACC_000265,2026-01-18T17:09:31+00:00,COMBINED_RING,ring,1
TXN_00000207,ACC_000265,2026-01-18T17:09:43+00:00,COMBINED_RING,ring,1
TXN_00000208,ACC_000026,2026-01-18T17:11:25+00:00,COMBINED_RING,ring,1
TXN_00000209,ACC_000026,2026-01-18T17:11:51+00:00,COMBINED_RING,ring,1
TXN_00000636,ACC_000346,2026-01-18T17:12:37+00:00,LEGITIMATE,legitimate,0
TXN_00000210,ACC_000007,2026-01-18T17:13:20+00:00,COMBINED_RING,ring,1
TXN_00000211,ACC_000007,2026-01-18T17:13:53+00:00,COMBINED_RING,ring,1
TXN_00000212,ACC_000007,2026-01-18T17:14:17+00:00,COMBINED_RING,ring,1
TXN_00000213,ACC_000007,2026-01-18T17:14:37+00:00,COMBINED_RING,ring,1
TXN_00000214,ACC_000347,2026-01-18T17:15:20+00:00,COMBINED_RING,ring,1
TXN_00000215,ACC_000347,2026-01-18T17:15:51+00:00,COMBINED_RING,ring,1
TXN_00000216,ACC_000347,2026-01-18T17:16:12+00:00,COMBINED_RING,ring,1
TXN_00000217,ACC_000347,2026-01-18T17:16:39+00:00,COMBINED_RING,ring,1
TXN_00000884,ACC_000427,2026-01-18T17:16:46+00:00,LEGITIMATE,legitimate,0
TXN_00000218,ACC_000089,2026-01-18T17:17:20+00:00,COMBINED_RING,ring,1
TXN_00000219,ACC_000089,2026-01-18T17:17:53+00:00,COMBINED_RING,ring,1
TXN_00001559,ACC_000062,2026-01-18T17:41:12+00:00,LEGITIMATE,legitimate,0
TXN_00001835,ACC_000393,2026-01-18T18:55:59+00:00,LEGITIMATE,legitimate,0
TXN_00001778,ACC_000262,2026-01-18T18:58:30+00:00,LEGITIMATE,legitimate,0
TXN_00001507,ACC_000283,2026-01-18T20:03:11+00:00,LEGITIMATE,legitimate,0
TXN_00001455,ACC_000084,2026-01-18T21:30:26+00:00,LEGITIMATE,legitimate,0
TXN_00001093,ACC_000290,2026-01-18T23:14:22+00:00,LEGITIMATE,legitimate,0
TXN_00000425,ACC_000200,2026-01-18T23:27:01+00:00,LEGITIMATE,legitimate,0
TXN_00001348,ACC_000024,2026-01-19T00:02:51+00:00,LEGITIMATE,legitimate,0
TXN_00001121,ACC_000417,2026-01-19T00:34:16+00:00,LEGITIMATE,legitimate,0
TXN_00000685,ACC_000024,2026-01-19T01:01:39+00:00,LEGITIMATE,legitimate,0
TXN_00001389,ACC_000218,2026-01-19T01:08:42+00:00,LEGITIMATE,legitimate,0
TXN_00000936,ACC_000324,2026-01-19T01:44:58+00:00,LEGITIMATE,legitimate,0
TXN_00000060,ACC_000481,2026-01-19T02:10:13+00:00,COMMON_BENEFICIARY_RING,ring,1
TXN_00001179,ACC_000270,2026-01-19T02:41:08+00:00,LEGITIMATE,legitimate,0
TXN_00001498,ACC_000029,2026-01-19T03:58:42+00:00,LEGITIMATE,legitimate,0
TXN_00000571,ACC_000094,2026-01-19T04:07:59+00:00,LEGITIMATE,legitimate,0
TXN_00001935,ACC_000295,2026-01-19T04:28:06+00:00,LEGITIMATE,legitimate,0
TXN_00001881,ACC_000135,2026-01-19T04:33:43+00:00,LEGITIMATE,legitimate,0
TXN_00001915,ACC_000106,2026-01-19T05:43:36+00:00,LEGITIMATE,legitimate,0
TXN_00000294,ACC_000005,2026-01-19T06:15:39+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00001411,ACC_000310,2026-01-19T06:34:09+00:00,LEGITIMATE,legitimate,0
TXN_00001280,ACC_000040,2026-01-19T08:26:56+00:00,LEGITIMATE,legitimate,0
TXN_00001578,ACC_000145,2026-01-19T08:39:58+00:00,LEGITIMATE,legitimate,0
TXN_00000275,ACC_000073,2026-01-19T09:05:46+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000696,ACC_000173,2026-01-19T09:35:37+00:00,LEGITIMATE,legitimate,0
TXN_00001695,ACC_000425,2026-01-19T10:08:35+00:00,LEGITIMATE,legitimate,0
TXN_00000883,ACC_000383,2026-01-19T10:58:03+00:00,LEGITIMATE,legitimate,0
TXN_00000333,ACC_000222,2026-01-19T11:40:06+00:00,LEGITIMATE,legitimate,0
TXN_00000059,ACC_000481,2026-01-19T13:10:13+00:00,COMMON_BENEFICIARY_RING,ring,1
TXN_00001764,ACC_000367,2026-01-19T13:51:52+00:00,LEGITIMATE,legitimate,0
TXN_00001438,ACC_000101,2026-01-19T14:18:37+00:00,LEGITIMATE,legitimate,0
TXN_00001781,ACC_000468,2026-01-19T15:15:09+00:00,LEGITIMATE,legitimate,0
TXN_00000482,ACC_000308,2026-01-19T18:03:34+00:00,LEGITIMATE,legitimate,0
TXN_00000733,ACC_000081,2026-01-19T18:26:27+00:00,LEGITIMATE,legitimate,0
TXN_00001164,ACC_000021,2026-01-19T19:08:40+00:00,LEGITIMATE,legitimate,0
TXN_00001700,ACC_000193,2026-01-19T19:09:57+00:00,LEGITIMATE,legitimate,0
TXN_00000321,ACC_000166,2026-01-19T22:04:14+00:00,LEGITIMATE,legitimate,0
TXN_00001554,ACC_000045,2026-01-19T22:19:06+00:00,LEGITIMATE,legitimate,0
TXN_00001666,ACC_000192,2026-01-19T22:48:56+00:00,LEGITIMATE,legitimate,0
TXN_00001468,ACC_000008,2026-01-19T23:15:29+00:00,LEGITIMATE,legitimate,0
TXN_00000278,ACC_000149,2026-01-20T00:09:15+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00001977,ACC_000469,2026-01-20T00:51:09+00:00,LEGITIMATE,legitimate,0
TXN_00000532,ACC_000054,2026-01-20T01:19:48+00:00,LEGITIMATE,legitimate,0
TXN_00000341,ACC_000460,2026-01-20T03:20:02+00:00,LEGITIMATE,legitimate,0
TXN_00000694,ACC_000020,2026-01-20T03:24:57+00:00,LEGITIMATE,legitimate,0
TXN_00001784,ACC_000060,2026-01-20T03:29:15+00:00,LEGITIMATE,legitimate,0
TXN_00001102,ACC_000051,2026-01-20T04:21:32+00:00,LEGITIMATE,legitimate,0
TXN_00000922,ACC_000389,2026-01-20T05:28:22+00:00,LEGITIMATE,legitimate,0
TXN_00000626,ACC_000489,2026-01-20T06:04:31+00:00,LEGITIMATE,legitimate,0
TXN_00000393,ACC_000087,2026-01-20T07:18:48+00:00,LEGITIMATE,legitimate,0
TXN_00001754,ACC_000081,2026-01-20T08:18:38+00:00,LEGITIMATE,legitimate,0
TXN_00000285,ACC_000385,2026-01-20T09:16:59+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000541,ACC_000039,2026-01-20T10:36:05+00:00,LEGITIMATE,legitimate,0
TXN_00001825,ACC_000004,2026-01-20T11:06:57+00:00,LEGITIMATE,legitimate,0
TXN_00000412,ACC_000338,2026-01-20T11:44:38+00:00,LEGITIMATE,legitimate,0
TXN_00001834,ACC_000286,2026-01-20T11:45:58+00:00,LEGITIMATE,legitimate,0
TXN_00000272,ACC_000202,2026-01-20T11:56:20+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00001856,ACC_000239,2026-01-20T12:48:55+00:00,LEGITIMATE,legitimate,0
TXN_00001006,ACC_000341,2026-01-20T13:02:23+00:00,LEGITIMATE,legitimate,0
TXN_00000996,ACC_000284,2026-01-20T13:41:35+00:00,LEGITIMATE,legitimate,0
TXN_00000811,ACC_000351,2026-01-20T15:07:13+00:00,LEGITIMATE,legitimate,0
TXN_00001088,ACC_000303,2026-01-20T15:10:29+00:00,LEGITIMATE,legitimate,0
TXN_00001823,ACC_000017,2026-01-20T15:34:24+00:00,LEGITIMATE,legitimate,0
TXN_00001418,ACC_000414,2026-01-20T15:45:35+00:00,LEGITIMATE,legitimate,0
TXN_00000464,ACC_000151,2026-01-20T15:55:24+00:00,LEGITIMATE,legitimate,0
TXN_00000537,ACC_000164,2026-01-20T16:12:04+00:00,LEGITIMATE,legitimate,0
TXN_00000644,ACC_000375,2026-01-20T17:25:13+00:00,LEGITIMATE,legitimate,0
TXN_00000396,ACC_000251,2026-01-20T18:05:06+00:00,LEGITIMATE,legitimate,0
TXN_00001917,ACC_000400,2026-01-20T18:53:02+00:00,LEGITIMATE,legitimate,0
TXN_00001186,ACC_000407,2026-01-20T22:21:45+00:00,LEGITIMATE,legitimate,0
TXN_00001321,ACC_000340,2026-01-21T01:31:45+00:00,LEGITIMATE,legitimate,0
TXN_00000908,ACC_000282,2026-01-21T01:38:54+00:00,LEGITIMATE,legitimate,0
TXN_00000918,ACC_000457,2026-01-21T01:41:59+00:00,LEGITIMATE,legitimate,0
TXN_00000919,ACC_000395,2026-01-21T01:45:39+00:00,LEGITIMATE,legitimate,0
TXN_00001178,ACC_000075,2026-01-21T03:15:42+00:00,LEGITIMATE,legitimate,0
TXN_00001560,ACC_000146,2026-01-21T03:15:52+00:00,LEGITIMATE,legitimate,0
TXN_00000627,ACC_000116,2026-01-21T03:19:28+00:00,LEGITIMATE,legitimate,0
TXN_00001937,ACC_000363,2026-01-21T03:29:19+00:00,LEGITIMATE,legitimate,0
TXN_00001649,ACC_000141,2026-01-21T03:30:28+00:00,LEGITIMATE,legitimate,0
TXN_00001790,ACC_000236,2026-01-21T04:18:10+00:00,LEGITIMATE,legitimate,0
TXN_00001650,ACC_000199,2026-01-21T04:23:22+00:00,LEGITIMATE,legitimate,0
TXN_00000624,ACC_000158,2026-01-21T05:03:33+00:00,LEGITIMATE,legitimate,0
TXN_00000640,ACC_000310,2026-01-21T06:48:17+00:00,LEGITIMATE,legitimate,0
TXN_00001482,ACC_000006,2026-01-21T07:10:30+00:00,LEGITIMATE,legitimate,0
TXN_00000551,ACC_000100,2026-01-21T07:11:13+00:00,LEGITIMATE,legitimate,0
TXN_00001201,ACC_000415,2026-01-21T07:20:07+00:00,LEGITIMATE,legitimate,0
TXN_00001345,ACC_000308,2026-01-21T07:28:39+00:00,LEGITIMATE,legitimate,0
TXN_00000948,ACC_000487,2026-01-21T08:53:54+00:00,LEGITIMATE,legitimate,0
TXN_00001496,ACC_000371,2026-01-21T09:35:23+00:00,LEGITIMATE,legitimate,0
TXN_00000949,ACC_000255,2026-01-21T10:01:12+00:00,LEGITIMATE,legitimate,0
TXN_00001370,ACC_000362,2026-01-21T10:04:56+00:00,LEGITIMATE,legitimate,0
TXN_00000597,ACC_000148,2026-01-21T10:09:54+00:00,LEGITIMATE,legitimate,0
TXN_00000625,ACC_000294,2026-01-21T11:27:59+00:00,LEGITIMATE,legitimate,0
TXN_00001112,ACC_000399,2026-01-21T11:36:46+00:00,LEGITIMATE,legitimate,0
TXN_00000714,ACC_000459,2026-01-21T11:52:26+00:00,LEGITIMATE,legitimate,0
TXN_00001308,ACC_000446,2026-01-21T12:36:46+00:00,LEGITIMATE,legitimate,0
TXN_00000916,ACC_000353,2026-01-21T13:54:44+00:00,LEGITIMATE,legitimate,0
TXN_00000794,ACC_000463,2026-01-21T14:38:06+00:00,LEGITIMATE,legitimate,0
TXN_00001828,ACC_000342,2026-01-21T16:32:28+00:00,LEGITIMATE,legitimate,0
TXN_00001769,ACC_000112,2026-01-21T17:21:37+00:00,LEGITIMATE,legitimate,0
TXN_00001105,ACC_000419,2026-01-21T18:19:30+00:00,LEGITIMATE,legitimate,0
TXN_00000793,ACC_000205,2026-01-21T19:17:03+00:00,LEGITIMATE,legitimate,0
TXN_00001642,ACC_000284,2026-01-21T19:38:07+00:00,LEGITIMATE,legitimate,0
TXN_00001365,ACC_000153,2026-01-21T19:44:21+00:00,LEGITIMATE,legitimate,0
TXN_00001000,ACC_000324,2026-01-21T19:48:10+00:00,LEGITIMATE,legitimate,0
TXN_00000612,ACC_000188,2026-01-21T20:11:13+00:00,LEGITIMATE,legitimate,0
TXN_00000368,ACC_000070,2026-01-21T20:21:16+00:00,LEGITIMATE,legitimate,0
TXN_00001888,ACC_000349,2026-01-21T21:41:04+00:00,LEGITIMATE,legitimate,0
TXN_00001255,ACC_000235,2026-01-21T22:41:02+00:00,LEGITIMATE,legitimate,0
TXN_00000874,ACC_000395,2026-01-21T23:22:07+00:00,LEGITIMATE,legitimate,0
TXN_00001708,ACC_000070,2026-01-21T23:24:23+00:00,LEGITIMATE,legitimate,0
TXN_00001563,ACC_000232,2026-01-21T23:54:14+00:00,LEGITIMATE,legitimate,0
TXN_00001143,ACC_000479,2026-01-22T00:04:53+00:00,LEGITIMATE,legitimate,0
TXN_00001168,ACC_000294,2026-01-22T00:17:18+00:00,LEGITIMATE,legitimate,0
TXN_00001910,ACC_000114,2026-01-22T00:18:03+00:00,LEGITIMATE,legitimate,0
TXN_00000630,ACC_000138,2026-01-22T00:37:57+00:00,LEGITIMATE,legitimate,0
TXN_00001336,ACC_000020,2026-01-22T01:26:08+00:00,LEGITIMATE,legitimate,0
TXN_00001052,ACC_000466,2026-01-22T04:51:23+00:00,LEGITIMATE,legitimate,0
TXN_00001863,ACC_000117,2026-01-22T05:39:30+00:00,LEGITIMATE,legitimate,0
TXN_00001078,ACC_000340,2026-01-22T06:31:18+00:00,LEGITIMATE,legitimate,0
TXN_00001634,ACC_000003,2026-01-22T07:06:09+00:00,LEGITIMATE,legitimate,0
TXN_00000309,ACC_000482,2026-01-22T08:05:38+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000565,ACC_000335,2026-01-22T08:26:06+00:00,LEGITIMATE,legitimate,0
TXN_00001614,ACC_000085,2026-01-22T08:40:08+00:00,LEGITIMATE,legitimate,0
TXN_00001231,ACC_000083,2026-01-22T08:51:12+00:00,LEGITIMATE,legitimate,0
TXN_00001529,ACC_000284,2026-01-22T12:45:01+00:00,LEGITIMATE,legitimate,0
TXN_00001203,ACC_000471,2026-01-22T12:55:11+00:00,LEGITIMATE,legitimate,0
TXN_00000695,ACC_000407,2026-01-22T12:55:32+00:00,LEGITIMATE,legitimate,0
TXN_00000511,ACC_000036,2026-01-22T13:39:32+00:00,LEGITIMATE,legitimate,0
TXN_00001684,ACC_000223,2026-01-22T13:41:31+00:00,LEGITIMATE,legitimate,0
TXN_00000723,ACC_000429,2026-01-22T13:46:58+00:00,LEGITIMATE,legitimate,0
TXN_00001562,ACC_000148,2026-01-22T15:07:34+00:00,LEGITIMATE,legitimate,0
TXN_00001611,ACC_000382,2026-01-22T16:09:06+00:00,LEGITIMATE,legitimate,0
TXN_00001024,ACC_000413,2026-01-22T16:23:29+00:00,LEGITIMATE,legitimate,0
TXN_00001326,ACC_000446,2026-01-22T17:39:06+00:00,LEGITIMATE,legitimate,0
TXN_00001900,ACC_000434,2026-01-22T18:26:44+00:00,LEGITIMATE,legitimate,0
TXN_00001999,ACC_000021,2026-01-22T19:09:26+00:00,LEGITIMATE,legitimate,0
TXN_00000259,ACC_000412,2026-01-22T19:36:41+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000466,ACC_000129,2026-01-22T20:49:33+00:00,LEGITIMATE,legitimate,0
TXN_00001727,ACC_000131,2026-01-22T22:15:06+00:00,LEGITIMATE,legitimate,0
TXN_00001141,ACC_000284,2026-01-22T22:17:13+00:00,LEGITIMATE,legitimate,0
TXN_00001972,ACC_000232,2026-01-23T00:15:33+00:00,LEGITIMATE,legitimate,0
TXN_00000405,ACC_000175,2026-01-23T00:45:54+00:00,LEGITIMATE,legitimate,0
TXN_00000325,ACC_000130,2026-01-23T02:19:17+00:00,LEGITIMATE,legitimate,0
TXN_00000786,ACC_000312,2026-01-23T02:51:33+00:00,LEGITIMATE,legitimate,0
TXN_00000503,ACC_000107,2026-01-23T04:15:34+00:00,LEGITIMATE,legitimate,0
TXN_00001349,ACC_000156,2026-01-23T04:50:02+00:00,LEGITIMATE,legitimate,0
TXN_00001508,ACC_000427,2026-01-23T05:06:39+00:00,LEGITIMATE,legitimate,0
TXN_00001676,ACC_000105,2026-01-23T05:41:55+00:00,LEGITIMATE,legitimate,0
TXN_00000346,ACC_000017,2026-01-23T06:22:35+00:00,LEGITIMATE,legitimate,0
TXN_00000925,ACC_000051,2026-01-23T06:26:48+00:00,LEGITIMATE,legitimate,0
TXN_00000890,ACC_000340,2026-01-23T06:58:55+00:00,LEGITIMATE,legitimate,0
TXN_00000557,ACC_000167,2026-01-23T07:02:16+00:00,LEGITIMATE,legitimate,0
TXN_00001981,ACC_000077,2026-01-23T07:51:39+00:00,LEGITIMATE,legitimate,0
TXN_00001135,ACC_000439,2026-01-23T07:55:42+00:00,LEGITIMATE,legitimate,0
TXN_00001132,ACC_000016,2026-01-23T09:29:11+00:00,LEGITIMATE,legitimate,0
TXN_00001951,ACC_000291,2026-01-23T10:19:57+00:00,LEGITIMATE,legitimate,0
TXN_00001273,ACC_000480,2026-01-23T12:32:07+00:00,LEGITIMATE,legitimate,0
TXN_00001627,ACC_000483,2026-01-23T13:32:20+00:00,LEGITIMATE,legitimate,0
TXN_00000280,ACC_000149,2026-01-23T15:15:10+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000581,ACC_000479,2026-01-23T15:53:20+00:00,LEGITIMATE,legitimate,0
TXN_00000377,ACC_000403,2026-01-23T16:04:45+00:00,LEGITIMATE,legitimate,0
TXN_00001149,ACC_000386,2026-01-23T16:09:02+00:00,LEGITIMATE,legitimate,0
TXN_00000376,ACC_000052,2026-01-23T17:07:05+00:00,LEGITIMATE,legitimate,0
TXN_00001413,ACC_000195,2026-01-23T17:23:29+00:00,LEGITIMATE,legitimate,0
TXN_00000572,ACC_000488,2026-01-23T17:53:57+00:00,LEGITIMATE,legitimate,0
TXN_00000965,ACC_000467,2026-01-23T18:07:31+00:00,LEGITIMATE,legitimate,0
TXN_00001339,ACC_000239,2026-01-23T20:40:37+00:00,LEGITIMATE,legitimate,0
TXN_00001412,ACC_000029,2026-01-23T23:08:37+00:00,LEGITIMATE,legitimate,0
TXN_00001191,ACC_000343,2026-01-23T23:34:45+00:00,LEGITIMATE,legitimate,0
TXN_00001484,ACC_000448,2026-01-24T00:35:35+00:00,LEGITIMATE,legitimate,0
TXN_00000665,ACC_000328,2026-01-24T01:55:14+00:00,LEGITIMATE,legitimate,0
TXN_00001904,ACC_000494,2026-01-24T02:57:12+00:00,LEGITIMATE,legitimate,0
TXN_00001936,ACC_000182,2026-01-24T04:23:09+00:00,LEGITIMATE,legitimate,0
TXN_00001743,ACC_000332,2026-01-24T04:51:56+00:00,LEGITIMATE,legitimate,0
TXN_00000658,ACC_000402,2026-01-24T05:13:33+00:00,LEGITIMATE,legitimate,0
TXN_00000515,ACC_000496,2026-01-24T05:20:07+00:00,LEGITIMATE,legitimate,0
TXN_00000921,ACC_000488,2026-01-24T05:36:14+00:00,LEGITIMATE,legitimate,0
TXN_00001104,ACC_000407,2026-01-24T06:29:12+00:00,LEGITIMATE,legitimate,0
TXN_00001199,ACC_000258,2026-01-24T08:14:35+00:00,LEGITIMATE,legitimate,0
TXN_00001063,ACC_000006,2026-01-24T08:26:49+00:00,LEGITIMATE,legitimate,0
TXN_00001534,ACC_000161,2026-01-24T09:45:56+00:00,LEGITIMATE,legitimate,0
TXN_00001114,ACC_000155,2026-01-24T10:24:39+00:00,LEGITIMATE,legitimate,0
TXN_00000661,ACC_000417,2026-01-24T11:01:58+00:00,LEGITIMATE,legitimate,0
TXN_00001041,ACC_000036,2026-01-24T11:33:41+00:00,LEGITIMATE,legitimate,0
TXN_00000631,ACC_000052,2026-01-24T11:56:47+00:00,LEGITIMATE,legitimate,0
TXN_00000524,ACC_000247,2026-01-24T12:00:56+00:00,LEGITIMATE,legitimate,0
TXN_00001916,ACC_000181,2026-01-24T12:05:32+00:00,LEGITIMATE,legitimate,0
TXN_00000568,ACC_000175,2026-01-24T12:28:13+00:00,LEGITIMATE,legitimate,0
TXN_00000676,ACC_000066,2026-01-24T16:16:20+00:00,LEGITIMATE,legitimate,0
TXN_00000951,ACC_000152,2026-01-24T17:12:16+00:00,LEGITIMATE,legitimate,0
TXN_00001069,ACC_000069,2026-01-24T18:48:18+00:00,LEGITIMATE,legitimate,0
TXN_00001596,ACC_000459,2026-01-24T19:03:33+00:00,LEGITIMATE,legitimate,0
TXN_00000841,ACC_000088,2026-01-24T19:06:20+00:00,LEGITIMATE,legitimate,0
TXN_00001400,ACC_000233,2026-01-24T19:19:45+00:00,LEGITIMATE,legitimate,0
TXN_00001463,ACC_000193,2026-01-24T21:13:13+00:00,LEGITIMATE,legitimate,0
TXN_00001230,ACC_000247,2026-01-24T22:25:08+00:00,LEGITIMATE,legitimate,0
TXN_00001812,ACC_000436,2026-01-24T22:40:39+00:00,LEGITIMATE,legitimate,0
TXN_00000001,ACC_000002,2026-01-24T22:55:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000002,ACC_000002,2026-01-24T22:59:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000003,ACC_000002,2026-01-24T23:03:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000004,ACC_000002,2026-01-24T23:07:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000267,ACC_000307,2026-01-24T23:09:20+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000005,ACC_000023,2026-01-24T23:10:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000006,ACC_000023,2026-01-24T23:14:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000007,ACC_000023,2026-01-24T23:18:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000008,ACC_000023,2026-01-24T23:22:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000009,ACC_000113,2026-01-24T23:25:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000010,ACC_000113,2026-01-24T23:29:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000011,ACC_000113,2026-01-24T23:33:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000012,ACC_000113,2026-01-24T23:37:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000014,ACC_000183,2026-01-24T23:40:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000013,ACC_000113,2026-01-24T23:41:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000015,ACC_000183,2026-01-24T23:44:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000016,ACC_000183,2026-01-24T23:48:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00001883,ACC_000378,2026-01-24T23:51:32+00:00,LEGITIMATE,legitimate,0
TXN_00000017,ACC_000183,2026-01-24T23:52:22+00:00,SHARED_DEVICE_RING,ring,1
TXN_00000913,ACC_000163,2026-01-25T00:41:33+00:00,LEGITIMATE,legitimate,0
TXN_00001151,ACC_000290,2026-01-25T00:49:25+00:00,LEGITIMATE,legitimate,0
TXN_00000704,ACC_000372,2026-01-25T00:57:48+00:00,LEGITIMATE,legitimate,0
TXN_00001378,ACC_000163,2026-01-25T01:39:54+00:00,LEGITIMATE,legitimate,0
TXN_00001457,ACC_000076,2026-01-25T02:26:16+00:00,LEGITIMATE,legitimate,0
TXN_00000253,ACC_000472,2026-01-25T03:05:46+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000315,ACC_000352,2026-01-25T05:21:22+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000250,ACC_000473,2026-01-25T05:57:19+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
TXN_00000708,ACC_000399,2026-01-25T08:10:56+00:00,LEGITIMATE,legitimate,0
TXN_00000769,ACC_000184,2026-01-25T08:24:11+00:00,LEGITIMATE,legitimate,0
TXN_00001180,ACC_000163,2026-01-25T08:46:54+00:00,LEGITIMATE,legitimate,0
TXN_00001270,ACC_000178,2026-01-25T08:56:29+00:00,LEGITIMATE,legitimate,0
TXN_00001551,ACC_000211,2026-01-25T09:59:10+00:00,LEGITIMATE,legitimate,0
TXN_00000901,ACC_000220,2026-01-25T11:45:14+00:00,LEGITIMATE,legitimate,0
TXN_00001697,ACC_000293,2026-01-25T11:52:55+00:00,LEGITIMATE,legitimate,0
TXN_00000907,ACC_000360,2026-01-25T13:55:36+00:00,LEGITIMATE,legitimate,0
TXN_00001284,ACC_000208,2026-01-25T14:04:48+00:00,LEGITIMATE,legitimate,0
TXN_00000306,ACC_000482,2026-01-25T14:41:15+00:00,LEGITIMATE_LOOKALIKE,legitimate,0
